"full_date","n_obv","min_temp","min_temp_time","max_temp","max_temp_time"
2010-11-28,54,18.1,"28/11/2010 0:30",24.6,"28/11/2010 13:30"
2010-11-29,52,16.9,"29/11/2010 4:00",21.3,"29/11/2010 13:30"
2010-11-30,61,16.6,"30/11/2010 7:00",21.7,"30/11/2010 17:00"
2010-12-01,60,17.6,"1/12/2010 4:30",21.3,"1/12/2010 14:00"
2010-12-02,50,18.3,"2/12/2010 4:00",24.3,"2/12/2010 12:00"
2010-12-03,48,19.4,"3/12/2010 4:30",25.3,"3/12/2010 12:30"
2010-12-04,48,18.7,"4/12/2010 3:00",24.6,"4/12/2010 14:00"
2010-12-05,53,18.4,"5/12/2010 3:50",25.6,"5/12/2010 13:00"
2010-12-06,48,18.5,"6/12/2010 3:30",26.4,"6/12/2010 14:00"
2010-12-07,50,19.5,"7/12/2010 3:00",26.4,"7/12/2010 12:30"
2010-12-08,51,18.7,"8/12/2010 4:00",28,"8/12/2010 13:30"
2010-12-09,48,21.4,"9/12/2010 22:30",31.4,"9/12/2010 13:30"
2010-12-10,50,18.8,"10/12/2010 23:30",28.9,"10/12/2010 14:00"
2010-12-11,50,13.8,"11/12/2010 5:00",29,"11/12/2010 13:00"
2010-12-12,48,14.6,"12/12/2010 3:30",30.8,"12/12/2010 15:00"
2010-12-13,48,16.9,"13/12/2010 5:00",23.9,"13/12/2010 12:00"
2010-12-14,48,19.3,"14/12/2010 0:00",24.3,"14/12/2010 13:30"
2010-12-15,48,18.5,"15/12/2010 3:30",27.2,"15/12/2010 12:00"
2010-12-16,54,18.1,"16/12/2010 22:30",24.2,"16/12/2010 9:30"
2010-12-17,48,17.7,"17/12/2010 1:00",26,"17/12/2010 17:00"
2010-12-18,50,16.6,"18/12/2010 21:00",25.3,"18/12/2010 14:00"
2010-12-19,55,14.8,"19/12/2010 5:00",26.6,"19/12/2010 15:30"
2010-12-20,29,14.1,"20/12/2010 23:30",21.3,"20/12/2010 16:30"
2010-12-21,48,11.5,"21/12/2010 4:00",27,"21/12/2010 14:30"
2010-12-22,48,12.7,"22/12/2010 4:00",23.1,"22/12/2010 16:00"
2010-12-23,54,15.8,"23/12/2010 5:00",30.9,"23/12/2010 15:30"
2010-12-24,48,15.8,"24/12/2010 23:30",22.7,"24/12/2010 15:00"
2010-12-25,48,13.6,"25/12/2010 4:00",27.7,"25/12/2010 14:30"
2010-12-26,58,18.7,"26/12/2010 20:00",30.5,"26/12/2010 16:00"
2010-12-27,59,15.1,"27/12/2010 19:48",19.3,"27/12/2010 0:00"
2010-12-28,48,14.7,"28/12/2010 4:30",20.6,"28/12/2010 14:00"
2010-12-29,48,15.7,"29/12/2010 4:30",25.7,"29/12/2010 13:30"
2010-12-30,48,16.8,"30/12/2010 4:30",27.5,"30/12/2010 14:00"
2010-12-31,53,18.8,"31/12/2010 4:29",29.3,"31/12/2010 13:00"
2011-01-01,55,18,"1/1/2011 3:30",34.1,"1/1/2011 11:30"
2011-01-02,56,19.2,"2/1/2011 22:30",26.9,"2/1/2011 10:00"
2011-01-03,52,17.9,"3/1/2011 17:00",21.2,"3/1/2011 12:00"
2011-01-04,50,17.3,"4/1/2011 23:30",21.2,"4/1/2011 16:00"
2011-01-05,50,14,"5/1/2011 5:00",24.4,"5/1/2011 12:30"
2011-01-06,52,18.4,"6/1/2011 23:30",24.8,"6/1/2011 14:00"
2011-01-07,60,17.5,"7/1/2011 1:30",26.9,"7/1/2011 15:30"
2011-01-08,51,19.6,"8/1/2011 4:57",27.6,"8/1/2011 14:00"
2011-01-09,51,21.6,"9/1/2011 2:30",27.4,"9/1/2011 13:30"
2011-01-10,60,21.6,"10/1/2011 4:00",25.7,"10/1/2011 14:00"
2011-01-11,62,21.7,"11/1/2011 0:00",25.5,"11/1/2011 14:30"
2011-01-12,53,22.5,"12/1/2011 3:30",28.6,"12/1/2011 12:00"
2011-01-13,49,22.9,"13/1/2011 22:30",27.3,"13/1/2011 11:30"
2011-01-14,48,21.5,"14/1/2011 5:00",28.7,"14/1/2011 12:00"
2011-01-15,52,21.9,"15/1/2011 0:30",30.8,"15/1/2011 15:00"
2011-01-16,48,21.8,"16/1/2011 23:30",29.2,"16/1/2011 15:00"
2011-01-17,50,19.1,"17/1/2011 2:30",30.6,"17/1/2011 10:30"
2011-01-18,48,19.4,"18/1/2011 6:00",25.9,"18/1/2011 13:00"
2011-01-19,48,19.4,"19/1/2011 4:30",26.1,"19/1/2011 15:30"
2011-01-20,50,18.4,"20/1/2011 5:30",28,"20/1/2011 13:30"
2011-01-21,51,19.4,"21/1/2011 5:30",28.9,"21/1/2011 11:30"
2011-01-22,50,17.8,"22/1/2011 5:00",29.6,"22/1/2011 13:00"
2011-01-23,50,20.1,"23/1/2011 5:30",30.3,"23/1/2011 12:00"
2011-01-24,54,19.3,"24/1/2011 5:30",34.6,"24/1/2011 12:00"
2011-01-25,48,22.1,"25/1/2011 0:00",31.2,"25/1/2011 14:00"
2011-01-26,59,20.7,"26/1/2011 5:00",32.7,"26/1/2011 15:30"
2011-01-27,49,22.7,"27/1/2011 4:30",30.4,"27/1/2011 11:00"
2011-01-28,48,20.7,"28/1/2011 23:00",25.6,"28/1/2011 13:00"
2011-01-29,48,16.1,"29/1/2011 4:00",25.9,"29/1/2011 12:00"
2011-01-30,48,14.8,"30/1/2011 5:30",30,"30/1/2011 12:30"
2011-01-31,52,19.4,"31/1/2011 4:08",35.7,"31/1/2011 11:30"
2011-02-01,55,20.5,"1/2/2011 2:31",40.6,"1/2/2011 16:30"
2011-02-02,49,25.6,"2/2/2011 1:30",32.2,"2/2/2011 14:00"
2011-02-03,53,24.4,"3/2/2011 23:30",36.7,"3/2/2011 15:00"
2011-02-04,48,23,"4/2/2011 3:00",33.1,"4/2/2011 10:30"
2011-02-05,52,23.6,"5/2/2011 5:30",40.7,"5/2/2011 13:30"
2011-02-06,58,16.7,"6/2/2011 22:00",32.6,"6/2/2011 10:30"
2011-02-07,48,16.6,"7/2/2011 6:00",22.7,"7/2/2011 14:30"
2011-02-08,48,17.9,"8/2/2011 6:00",23.9,"8/2/2011 14:30"
2011-02-09,50,15.4,"9/2/2011 5:30",25.2,"9/2/2011 13:00"
2011-02-10,48,16.6,"10/2/2011 2:30",26.9,"10/2/2011 14:30"
2011-02-11,49,18.2,"11/2/2011 3:00",34.6,"11/2/2011 14:00"
2011-02-12,52,19.2,"12/2/2011 19:30",23.2,"12/2/2011 0:00"
2011-02-13,52,19.3,"13/2/2011 0:00",22.4,"13/2/2011 11:00"
2011-02-14,52,19.3,"14/2/2011 1:26",23,"14/2/2011 15:00"
2011-02-15,52,15.2,"15/2/2011 2:00",25.1,"15/2/2011 15:00"
2011-02-16,48,18.8,"16/2/2011 3:00",26.8,"16/2/2011 11:30"
2011-02-17,48,20.4,"17/2/2011 5:30",31,"17/2/2011 14:00"
2011-02-18,48,22,"18/2/2011 5:30",27,"18/2/2011 14:30"
2011-02-19,54,21.3,"19/2/2011 4:00",34.2,"19/2/2011 13:30"
2011-02-20,49,22.4,"20/2/2011 21:30",32,"20/2/2011 9:00"
2011-02-21,50,19.3,"21/2/2011 23:00",24.3,"21/2/2011 12:00"
2011-02-22,57,16.8,"22/2/2011 21:00",21.4,"22/2/2011 10:00"
2011-02-23,48,15.9,"23/2/2011 5:30",24.3,"23/2/2011 13:00"
2011-02-24,48,13.3,"24/2/2011 5:00",27.6,"24/2/2011 14:30"
2011-02-25,48,14.5,"25/2/2011 5:30",28.2,"25/2/2011 16:00"
2011-02-26,48,18.4,"26/2/2011 6:30",29.6,"26/2/2011 13:00"
2011-02-27,48,18,"27/2/2011 3:30",30.1,"27/2/2011 16:00"
2011-02-28,50,21.7,"28/2/2011 7:00",26.8,"28/2/2011 14:00"
2011-03-01,58,19.5,"1/3/2011 4:51",33.6,"1/3/2011 14:00"
2011-03-02,50,18,"2/3/2011 23:30",21.7,"2/3/2011 15:00"
2011-03-03,48,15.5,"3/3/2011 5:30",30.4,"3/3/2011 13:00"
2011-03-04,48,15.7,"4/3/2011 5:30",28,"4/3/2011 12:00"
2011-03-05,50,17.4,"5/3/2011 2:58",21.1,"5/3/2011 13:00"
2011-03-06,48,14.8,"6/3/2011 6:30",21.2,"6/3/2011 15:30"
2011-03-07,48,12.7,"7/3/2011 6:00",25.5,"7/3/2011 12:00"
2011-03-08,50,13.6,"8/3/2011 5:00",27.8,"8/3/2011 13:30"
2011-03-09,48,18.2,"9/3/2011 1:30",30.3,"9/3/2011 15:30"
2011-03-10,50,20.2,"10/3/2011 6:00",29.2,"10/3/2011 15:00"
2011-03-11,50,20.9,"11/3/2011 4:30",24.9,"11/3/2011 13:30"
2011-03-12,50,20.1,"12/3/2011 4:00",29.1,"12/3/2011 12:00"
2011-03-13,58,18.8,"13/3/2011 5:29",31.2,"13/3/2011 12:30"
2011-03-14,49,19.7,"14/3/2011 23:30",26.7,"14/3/2011 8:30"
2011-03-15,47,17.9,"15/3/2011 3:00",25.3,"15/3/2011 13:30"
2011-03-16,49,17.6,"16/3/2011 5:30",27.3,"16/3/2011 11:00"
2011-03-17,51,19,"17/3/2011 4:00",24.8,"17/3/2011 14:00"
2011-03-18,52,19.6,"18/3/2011 5:00",23.6,"18/3/2011 11:30"
2011-03-19,71,19,"19/3/2011 4:30",22.7,"19/3/2011 9:00"
2011-03-20,73,18.6,"20/3/2011 7:00",23.6,"20/3/2011 15:30"
2011-03-21,62,20.5,"21/3/2011 2:30",25.6,"21/3/2011 13:00"
2011-03-22,54,19.9,"22/3/2011 5:00",30,"22/3/2011 13:30"
2011-03-23,52,19,"23/3/2011 5:30",30.4,"23/3/2011 15:00"
2011-03-24,53,14.5,"24/3/2011 2:30",25.9,"24/3/2011 14:56"
2011-03-25,50,14.9,"25/3/2011 4:30",25.2,"25/3/2011 12:30"
2011-03-26,48,16.6,"26/3/2011 4:30",20.4,"26/3/2011 11:30"
2011-03-27,62,16.1,"27/3/2011 6:30",20.3,"27/3/2011 12:30"
2011-03-28,57,13.2,"28/3/2011 6:30",22.3,"28/3/2011 10:00"
2011-03-29,58,14.6,"29/3/2011 1:00",25.5,"29/3/2011 14:30"
2011-03-30,51,15,"30/3/2011 5:00",29.4,"30/3/2011 13:30"
2011-03-31,54,16.9,"31/3/2011 23:30",20.7,"31/3/2011 3:00"
2011-04-01,50,14.3,"1/4/2011 3:30",23.7,"1/4/2011 14:30"
2011-04-02,52,13.9,"2/4/2011 5:30",21.2,"2/4/2011 10:30"
2011-04-03,50,12,"3/4/2011 6:00",23.5,"3/4/2011 13:30"
2011-04-04,59,14.1,"4/4/2011 5:30",22.1,"4/4/2011 14:00"
2011-04-05,81,15.1,"5/4/2011 5:30",20.4,"5/4/2011 13:00"
2011-04-06,65,14.1,"6/4/2011 4:00",21.4,"6/4/2011 14:30"
2011-04-07,50,13,"7/4/2011 6:00",22,"7/4/2011 11:00"
2011-04-08,48,12,"8/4/2011 3:30",22.3,"8/4/2011 11:30"
2011-04-09,50,12,"9/4/2011 3:30",26.4,"9/4/2011 14:30"
2011-04-10,55,12.3,"10/4/2011 5:48",26.4,"10/4/2011 11:30"
2011-04-11,48,10.1,"11/4/2011 23:30",21.3,"11/4/2011 13:30"
2011-04-12,50,7.3,"12/4/2011 5:30",21.1,"12/4/2011 14:30"
2011-04-13,50,10.4,"13/4/2011 6:30",23.6,"13/4/2011 13:30"
2011-04-14,48,9.7,"14/4/2011 4:30",23.2,"14/4/2011 15:00"
2011-04-15,50,10.7,"15/4/2011 6:00",21.3,"15/4/2011 11:30"
2011-04-16,76,15.1,"16/4/2011 4:30",18.3,"16/4/2011 14:30"
2011-04-17,48,11.6,"17/4/2011 6:00",21.4,"17/4/2011 12:30"
2011-04-18,56,9.5,"18/4/2011 5:23",22.5,"18/4/2011 13:00"
2011-04-19,50,11,"19/4/2011 5:30",24,"19/4/2011 13:30"
2011-04-20,48,10.6,"20/4/2011 5:30",20.7,"20/4/2011 13:30"
2011-04-21,48,11.6,"21/4/2011 6:30",25.2,"21/4/2011 14:00"
2011-04-22,48,11.3,"22/4/2011 2:00",25.2,"22/4/2011 13:00"
2011-04-23,63,12.1,"23/4/2011 6:30",17.7,"23/4/2011 16:30"
2011-04-24,53,11.8,"24/4/2011 6:00",22,"24/4/2011 12:00"
2011-04-25,70,15.4,"25/4/2011 0:00",19.2,"25/4/2011 13:00"
2011-04-26,74,14.4,"26/4/2011 0:30",20.3,"26/4/2011 14:30"
2011-04-27,61,14.1,"27/4/2011 1:30",18.7,"27/4/2011 12:00"
2011-04-28,74,14.1,"28/4/2011 2:00",19.2,"28/4/2011 16:00"
2011-04-29,64,12,"29/4/2011 6:30",19.9,"29/4/2011 11:30"
2011-04-30,68,15.3,"30/4/2011 5:00",20.1,"30/4/2011 9:30"
2011-05-01,52,11.4,"1/5/2011 23:00",21.3,"1/5/2011 11:30"
2011-05-02,57,9.8,"2/5/2011 4:12",18.5,"2/5/2011 15:30"
2011-05-03,51,11.7,"3/5/2011 0:00",18.6,"3/5/2011 14:00"
2011-05-04,48,12.1,"4/5/2011 7:00",20.1,"4/5/2011 13:00"
2011-05-05,48,10.8,"5/5/2011 4:00",18.2,"5/5/2011 13:00"
2011-05-06,48,7.8,"6/5/2011 6:00",18.5,"6/5/2011 13:00"
2011-05-07,52,7.8,"7/5/2011 6:30",20.3,"7/5/2011 15:30"
2011-05-08,56,5.8,"8/5/2011 5:30",21.5,"8/5/2011 15:00"
2011-05-09,54,7.6,"9/5/2011 1:00",16.9,"9/5/2011 14:00"
2011-05-10,38,6.8,"10/5/2011 22:30",16.3,"10/5/2011 13:30"
2011-05-11,54,2,"11/5/2011 6:30",15.2,"11/5/2011 13:00"
2011-05-12,48,3.5,"12/5/2011 7:00",16.2,"12/5/2011 14:30"
2011-05-13,48,5.7,"13/5/2011 6:00",20.4,"13/5/2011 13:30"
2011-05-14,48,7.9,"14/5/2011 22:30",16.7,"14/5/2011 14:00"
2011-05-15,50,4.7,"15/5/2011 23:35",18.5,"15/5/2011 14:30"
2011-05-16,55,3.1,"16/5/2011 3:00",19.3,"16/5/2011 14:30"
2011-05-17,61,3.8,"17/5/2011 6:30",18.1,"17/5/2011 12:30"
2011-05-18,56,5.1,"18/5/2011 7:00",20.4,"18/5/2011 14:00"
2011-05-19,63,9.3,"19/5/2011 6:30",20.9,"19/5/2011 15:00"
2011-05-20,56,7.8,"20/5/2011 3:00",22.5,"20/5/2011 14:00"
2011-05-21,55,8,"21/5/2011 6:30",23.2,"21/5/2011 14:00"
2011-05-22,56,8.4,"22/5/2011 5:00",22.4,"22/5/2011 13:00"
2011-05-23,51,11.7,"23/5/2011 0:30",22.6,"23/5/2011 15:00"
2011-05-24,52,8,"24/5/2011 4:00",18,"24/5/2011 12:00"
2011-05-25,69,11.3,"25/5/2011 17:00",14.6,"25/5/2011 13:00"
2011-05-26,59,6.9,"26/5/2011 23:07",18.7,"26/5/2011 14:30"
2011-05-27,63,3.6,"27/5/2011 5:53",17.1,"27/5/2011 13:00"
2011-05-28,48,7.2,"28/5/2011 0:00",17.4,"28/5/2011 11:30"
2011-05-29,51,8.4,"29/5/2011 2:00",16.9,"29/5/2011 13:30"
2011-05-30,75,11,"30/5/2011 2:30",15.9,"30/5/2011 23:30"
2011-05-31,73,14.5,"31/5/2011 2:41",19.5,"31/5/2011 14:30"
2011-06-01,55,13.5,"1/6/2011 22:00",19,"1/6/2011 13:00"
2011-06-02,61,10.4,"2/6/2011 23:19",18.7,"2/6/2011 12:30"
2011-06-03,55,7.9,"3/6/2011 6:30",19.7,"3/6/2011 13:30"
2011-06-04,50,8.6,"4/6/2011 0:00",18.7,"4/6/2011 14:00"
2011-06-05,48,8.7,"5/6/2011 7:00",16.8,"5/6/2011 15:30"
2011-06-06,48,3.5,"6/6/2011 7:00",17.1,"6/6/2011 13:30"
2011-06-07,48,4,"7/6/2011 6:30",14.4,"7/6/2011 14:30"
2011-06-08,51,3.8,"8/6/2011 6:00",13.4,"8/6/2011 13:00"
2011-06-09,48,5,"9/6/2011 6:30",15.8,"9/6/2011 14:00"
2011-06-10,50,4,"10/6/2011 5:30",15.8,"10/6/2011 13:30"
2011-06-11,70,8.5,"11/6/2011 0:30",14.9,"11/6/2011 13:30"
2011-06-12,71,11.5,"12/6/2011 4:30",15.5,"12/6/2011 14:00"
2011-06-13,70,12.4,"13/6/2011 0:35",16.3,"13/6/2011 14:30"
2011-06-14,70,14.1,"14/6/2011 9:45",16.7,"14/6/2011 11:30"
2011-06-15,74,14,"15/6/2011 2:43",17.3,"15/6/2011 14:30"
2011-06-16,59,7,"16/6/2011 21:30",16.6,"16/6/2011 12:00"
2011-06-17,61,4.6,"17/6/2011 7:15",18,"17/6/2011 13:00"
2011-06-18,49,4.8,"18/6/2011 7:00",17,"18/6/2011 14:00"
2011-06-19,48,4.9,"19/6/2011 7:00",17.9,"19/6/2011 15:00"
2011-06-20,47,3.1,"20/6/2011 6:00",18.9,"20/6/2011 14:30"
2011-06-21,58,9.8,"21/6/2011 21:00",20.5,"21/6/2011 13:44"
2011-06-22,48,6.2,"22/6/2011 23:30",15.5,"22/6/2011 14:30"
2011-06-23,48,6.1,"23/6/2011 0:00",19.2,"23/6/2011 14:00"
2011-06-24,55,2.9,"24/6/2011 6:00",17.5,"24/6/2011 13:30"
2011-06-25,52,4.7,"25/6/2011 4:30",18.8,"25/6/2011 14:00"
2011-06-26,57,3.7,"26/6/2011 7:30",20,"26/6/2011 15:00"
2011-06-27,58,1.8,"27/6/2011 6:07",18.3,"27/6/2011 13:30"
2011-06-28,69,5.2,"28/6/2011 6:23",16.1,"28/6/2011 12:30"
2011-06-29,69,9.6,"29/6/2011 20:23",17.2,"29/6/2011 11:00"
2011-06-30,50,11.2,"30/6/2011 2:30",16.3,"30/6/2011 11:30"
2011-07-01,59,9.3,"1/7/2011 6:30",16.4,"1/7/2011 12:00"
2011-07-02,58,7.3,"2/7/2011 23:30",18.8,"2/7/2011 14:00"
2011-07-03,49,5.8,"3/7/2011 5:00",19.6,"3/7/2011 13:00"
2011-07-04,47,12,"4/7/2011 20:30",19.9,"4/7/2011 12:00"
2011-07-05,53,8.5,"5/7/2011 20:30",16.3,"5/7/2011 14:00"
2011-07-06,50,5.6,"6/7/2011 7:30",17,"6/7/2011 14:00"
2011-07-07,57,7.7,"7/7/2011 23:30",16.4,"7/7/2011 13:30"
2011-07-08,48,1,"8/7/2011 6:30",16.2,"8/7/2011 15:00"
2011-07-09,49,3.7,"9/7/2011 5:30",16,"9/7/2011 14:00"
2011-07-10,52,2.9,"10/7/2011 2:30",15.9,"10/7/2011 13:30"
2011-07-11,48,3.6,"11/7/2011 6:30",16.7,"11/7/2011 15:30"
2011-07-12,48,3.4,"12/7/2011 4:30",17.8,"12/7/2011 15:00"
2011-07-13,48,7.8,"13/7/2011 4:00",12.2,"13/7/2011 15:00"
2011-07-14,50,5.2,"14/7/2011 7:30",14,"14/7/2011 12:30"
2011-07-15,59,4,"15/7/2011 7:00",13.3,"15/7/2011 15:00"
2011-07-16,52,8.7,"16/7/2011 6:30",16.2,"16/7/2011 14:30"
2011-07-17,60,7.1,"17/7/2011 23:30",15.7,"17/7/2011 15:00"
2011-07-18,49,7.2,"18/7/2011 0:00",18.2,"18/7/2011 13:30"
2011-07-19,60,5.6,"19/7/2011 7:30",13.9,"19/7/2011 12:00"
2011-07-20,86,11.7,"20/7/2011 21:00",16.9,"20/7/2011 13:19"
2011-07-21,67,10.9,"21/7/2011 4:00",12.3,"21/7/2011 6:30"
2011-07-22,73,9.5,"22/7/2011 23:18",12.8,"22/7/2011 10:07"
2011-07-23,58,7.9,"23/7/2011 4:00",14.9,"23/7/2011 12:30"
2011-07-24,48,4.9,"24/7/2011 7:00",14.5,"24/7/2011 13:00"
2011-07-25,52,5.9,"25/7/2011 2:30",17.8,"25/7/2011 13:00"
2011-07-26,51,3.8,"26/7/2011 7:00",17.6,"26/7/2011 15:00"
2011-07-27,53,4.4,"27/7/2011 2:00",16.3,"27/7/2011 13:00"
2011-07-28,52,4.6,"28/7/2011 4:30",19.2,"28/7/2011 16:00"
2011-07-29,61,3.8,"29/7/2011 6:30",19.1,"29/7/2011 15:00"
2011-07-30,65,3.2,"30/7/2011 7:12",19.7,"30/7/2011 14:00"
2011-07-31,56,3.5,"31/7/2011 6:02",19.8,"31/7/2011 14:00"
2011-08-01,58,5.1,"1/8/2011 6:30",21.9,"1/8/2011 14:30"
2011-08-02,54,4.9,"2/8/2011 6:30",22.1,"2/8/2011 16:00"
2011-08-03,49,7.7,"3/8/2011 1:00",24.8,"3/8/2011 15:00"
2011-08-04,61,7.3,"4/8/2011 7:00",25.3,"4/8/2011 15:30"
2011-08-05,62,6,"5/8/2011 5:42",23.4,"5/8/2011 14:00"
2011-08-06,48,5.7,"6/8/2011 6:00",22.9,"6/8/2011 14:00"
2011-08-07,50,10.8,"7/8/2011 23:30",18.8,"7/8/2011 12:00"
2011-08-08,54,5.3,"8/8/2011 6:30",16.2,"8/8/2011 15:30"
2011-08-09,48,4.5,"9/8/2011 3:00",15.4,"9/8/2011 14:30"
2011-08-10,48,3.3,"10/8/2011 6:30",17.3,"10/8/2011 14:30"
2011-08-11,48,2.1,"11/8/2011 5:00",16.6,"11/8/2011 14:30"
2011-08-12,66,8.3,"12/8/2011 0:30",16.1,"12/8/2011 13:00"
2011-08-13,53,4.6,"13/8/2011 5:30",18.5,"13/8/2011 15:00"
2011-08-14,53,9.1,"14/8/2011 0:00",15.7,"14/8/2011 13:30"
2011-08-15,52,7.2,"15/8/2011 5:00",17.2,"15/8/2011 12:00"
2011-08-16,62,7.7,"16/8/2011 6:00",17.9,"16/8/2011 15:00"
2011-08-17,60,6.6,"17/8/2011 6:00",15.8,"17/8/2011 12:00"
2011-08-18,50,6.7,"18/8/2011 23:30",17.6,"18/8/2011 13:30"
2011-08-19,94,6.5,"19/8/2011 3:30",16.3,"19/8/2011 11:19"
2011-08-20,61,12.9,"20/8/2011 2:00",17.3,"20/8/2011 13:00"
2011-08-21,57,10,"21/8/2011 7:00",16.7,"21/8/2011 10:30"
2011-08-22,52,9.2,"22/8/2011 4:30",16,"22/8/2011 12:30"
2011-08-23,64,8,"23/8/2011 23:07",17,"23/8/2011 14:30"
2011-08-24,53,6.6,"24/8/2011 7:00",19.1,"24/8/2011 15:00"
2011-08-25,59,5.3,"25/8/2011 5:38",22.1,"25/8/2011 14:00"
2011-08-26,56,6.8,"26/8/2011 6:30",19.3,"26/8/2011 14:30"
2011-08-27,53,8.7,"27/8/2011 3:00",19.6,"27/8/2011 15:30"
2011-08-28,51,9.2,"28/8/2011 6:00",20.4,"28/8/2011 15:30"
2011-08-29,49,8.1,"29/8/2011 6:00",22.1,"29/8/2011 15:00"
2011-08-30,50,9.8,"30/8/2011 0:00",16.6,"30/8/2011 14:00"
2011-08-31,54,7.9,"31/8/2011 6:00",18.4,"31/8/2011 11:30"
2011-09-01,48,11.1,"1/9/2011 6:00",18.2,"1/9/2011 12:30"
2011-09-02,48,8.5,"2/9/2011 23:00",17.1,"2/9/2011 14:00"
2011-09-03,48,6.6,"3/9/2011 6:30",19.7,"3/9/2011 13:30"
2011-09-04,49,6.1,"4/9/2011 6:30",21.2,"4/9/2011 14:00"
2011-09-05,48,10.6,"5/9/2011 2:30",22.3,"5/9/2011 14:30"
2011-09-06,51,10.5,"6/9/2011 6:30",25.4,"6/9/2011 15:00"
2011-09-07,50,11.2,"7/9/2011 6:30",19.1,"7/9/2011 12:30"
2011-09-08,54,10.6,"8/9/2011 6:00",17.7,"8/9/2011 11:30"
2011-09-09,66,9.5,"9/9/2011 22:00",13.7,"9/9/2011 0:00"
2011-09-10,51,5.2,"10/9/2011 5:30",16.3,"10/9/2011 14:00"
2011-09-11,48,6.9,"11/9/2011 6:00",17.7,"11/9/2011 12:30"
2011-09-12,48,7.4,"12/9/2011 6:00",17.1,"12/9/2011 12:00"
2011-09-13,54,4,"13/9/2011 6:00",22.9,"13/9/2011 15:30"
2011-09-14,48,4.7,"14/9/2011 6:00",25.7,"14/9/2011 14:30"
2011-09-15,48,11.9,"15/9/2011 23:00",20.2,"15/9/2011 13:00"
2011-09-16,56,7.3,"16/9/2011 6:00",24.2,"16/9/2011 13:00"
2011-09-17,48,8.8,"17/9/2011 4:00",23.2,"17/9/2011 12:30"
2011-09-18,60,8.8,"18/9/2011 6:00",29.4,"18/9/2011 11:30"
2011-09-19,50,10.8,"19/9/2011 6:00",22.1,"19/9/2011 13:00"
2011-09-20,56,12.3,"20/9/2011 3:00",27.3,"20/9/2011 11:04"
2011-09-21,50,6.8,"21/9/2011 5:51",21.4,"21/9/2011 14:30"
2011-09-22,48,7.5,"22/9/2011 6:00",22.8,"22/9/2011 13:30"
2011-09-23,66,8.4,"23/9/2011 6:00",30.6,"23/9/2011 15:00"
2011-09-24,60,13.2,"24/9/2011 21:30",17.4,"24/9/2011 14:00"
2011-09-25,65,12,"25/9/2011 14:30",15.1,"25/9/2011 16:00"
2011-09-26,51,10.8,"26/9/2011 21:00",17.7,"26/9/2011 14:00"
2011-09-27,48,7.7,"27/9/2011 5:30",19.7,"27/9/2011 14:30"
2011-09-28,51,9,"28/9/2011 3:00",17.6,"28/9/2011 11:30"
2011-09-29,58,13.1,"29/9/2011 23:30",21.6,"29/9/2011 13:03"
2011-09-30,55,8.5,"30/9/2011 3:00",20.1,"30/9/2011 14:00"
2011-10-01,48,6.2,"1/10/2011 5:00",18.9,"1/10/2011 11:00"
2011-10-02,64,11.1,"2/10/2011 6:18",16.3,"2/10/2011 11:30"
2011-10-03,52,9.8,"3/10/2011 4:30",16.9,"3/10/2011 12:30"
2011-10-04,50,9.3,"4/10/2011 22:00",18,"4/10/2011 13:30"
2011-10-05,47,7.7,"5/10/2011 2:30",18.7,"5/10/2011 11:30"
2011-10-06,51,10.9,"6/10/2011 1:00",18.7,"6/10/2011 12:30"
2011-10-07,52,13.8,"7/10/2011 4:30",22,"7/10/2011 13:30"
2011-10-08,54,13.1,"8/10/2011 23:30",20.1,"8/10/2011 11:30"
2011-10-09,49,13,"9/10/2011 0:00",23.1,"9/10/2011 12:30"
2011-10-10,51,9.9,"10/10/2011 3:30",20.9,"10/10/2011 13:00"
2011-10-11,48,10,"11/10/2011 23:30",20.2,"11/10/2011 14:00"
2011-10-12,48,7.1,"12/10/2011 4:30",19.9,"12/10/2011 10:30"
2011-10-13,44,13.9,"13/10/2011 3:30",20.1,"13/10/2011 13:30"
2011-10-14,51,15.6,"14/10/2011 3:00",18.4,"14/10/2011 19:00"
2011-10-15,56,15.2,"15/10/2011 23:39",23.8,"15/10/2011 15:30"
2011-10-16,53,13,"16/10/2011 4:00",21.1,"16/10/2011 12:30"
2011-10-17,50,11.2,"17/10/2011 4:00",17.9,"17/10/2011 11:00"
2011-10-18,48,9.9,"18/10/2011 3:00",19.9,"18/10/2011 14:30"
2011-10-19,48,8.6,"19/10/2011 5:00",22.5,"19/10/2011 13:30"
2011-10-20,50,9.3,"20/10/2011 5:00",26.3,"20/10/2011 12:00"
2011-10-21,48,12,"21/10/2011 4:30",30,"21/10/2011 13:30"
2011-10-22,48,15.9,"22/10/2011 2:30",27.6,"22/10/2011 14:00"
2011-10-23,48,17.7,"23/10/2011 23:30",26.4,"23/10/2011 14:00"
2011-10-24,56,15.1,"24/10/2011 5:00",32.4,"24/10/2011 15:00"
2011-10-25,72,15.5,"25/10/2011 17:27",22.8,"25/10/2011 0:00"
2011-10-26,60,13.4,"26/10/2011 6:30",17.1,"26/10/2011 13:00"
2011-10-27,52,13.3,"27/10/2011 5:00",19.1,"27/10/2011 14:00"
2011-10-28,50,12.9,"28/10/2011 5:30",22.2,"28/10/2011 14:30"
